date,ticker,occ,engine_took,student_p,student_says,reason,outcome,net_return
2026-07-17 16:41,KO,KO260918C00082500,0,0.072,VETO,,vertical,-0.205
2026-07-17 16:41,UBER,UBER261016P00067500,0,0.027,VETO,,vertical,-0.1203
2026-07-17 16:41,MSFT,MSFT260724C00410000,0,0.197,VETO,,vertical,-0.0754
2026-07-17 16:41,SLV,SLV260821C00060000,0,0.162,VETO,,vertical,-0.1383
2026-07-17 16:41,GM,GM260821P00075000,0,0.072,VETO,,vertical,0.0584
2026-07-17 16:41,NFLX,NFLX260724C00068000,0,0.295,VETO,,vertical,-0.1454
2026-07-17 16:41,DKNG,DKNG261120P00022500,0,0.06,VETO,,vertical,-0.0568
2026-07-17 16:41,ADBE,ADBE260717C00237500,0,0.203,VETO,,up,0.3662
2026-07-17 16:41,FIG,FIG260821C00025000,0,0.078,VETO,,vertical,0.011
2026-07-17 16:41,B,B261016C00036000,0,0.02,VETO,,vertical,-0.1065
2026-07-17 16:41,IJR,IJR260821P00145000,0,0.078,VETO,,vertical,-0.1623
2026-07-17 16:41,TLN,TLN260717C00375000,0,0.008,VETO,,down,-0.826
2026-07-17 16:52,MAGS,MAGS260814C00070000,1,0.02,VETO,,down,-0.8762
2026-07-17 16:52,MSTR,MSTR260821P00080000,0,0.162,VETO,,vertical,-0.0663
2026-07-17 16:52,IREN,IREN260821P00027000,0,0.197,VETO,,vertical,0.0376
2026-07-17 16:52,SPY,SPY260720C00746000,0,0.203,VETO,,down,-0.5147
2026-07-17 16:52,RTX,RTX260731C00202500,0,0.02,VETO,,vertical,-0.3282
2026-07-17 16:52,IREN,IREN260724C00038000,0,0.197,VETO,,vertical,-0.2364
2026-07-17 16:52,MAGS,MAGS260918C00067000,0,0.02,VETO,,vertical,-0.1061
2026-07-17 16:52,SMR,SMR261120P00008000,0,0.072,VETO,,vertical,-0.034
2026-07-17 16:52,ADBE,ADBE260731C00260000,0,0.203,VETO,,vertical,-0.3787
2026-07-17 16:52,EWY,EWY260717P00165000,0,0.162,VETO,,down,-0.7571
2026-07-17 16:52,GPRE,GPRE260717C00018000,0,0.008,VETO,,down,-0.9424
2026-07-17 16:52,XLE,XLE260918C00059000,0,0.072,VETO,,vertical,0.0204
2026-07-17 16:52,IOVA,IOVA260717C00004500,0,0.072,VETO,,down,-0.5111
2026-07-17 16:52,CTSH,CTSH261016C00052500,0,0.02,VETO,,vertical,0.0784
2026-07-17 17:02,NN,NN260814C00013500,1,0.008,VETO,,vertical,-0.2252
2026-07-17 17:02,XLF,XLF260717C00053000,0,0.162,VETO,,vertical,-0.113
2026-07-17 17:02,PEP,PEP260731C00140000,0,0.162,VETO,,vertical,-0.1419
2026-07-17 17:02,DRAM,DRAM260717C00055000,0,0.197,VETO,,down,-0.7923
2026-07-17 17:02,TMUS,TMUS260731C00200000,0,0.02,VETO,,vertical,0.0571
2026-07-17 17:02,EEM,EEM260821C00064500,0,0.162,VETO,,vertical,-0.1074
2026-07-17 17:02,METC,METC260821C00012000,0,0.02,VETO,,vertical,-0.1633
2026-07-17 17:02,WULF,WULF260918C00020000,0,0.047,VETO,,vertical,0.0021
2026-07-17 17:11,WULF,WULF260828P00017500,1,0.06,VETO,,vertical,-0.2834
2026-07-17 17:11,SPY,SPY260724P00740000,0,0.203,VETO,,up,0.3654
2026-07-17 17:11,QQQ,QQQ260717C00701000,0,0.295,VETO,,down,-0.5444
2026-07-17 17:11,WULF,WULF270617P00012000,0,0.047,VETO,,vertical,-0.1228
2026-07-17 17:11,ARM,ARM260717P00272500,0,0.197,VETO,,up,0.4697
2026-07-17 17:11,MSFT,MSFT260821C00490000,0,0.197,VETO,,vertical,-0.0815
2026-07-17 17:11,WULF,WULF260724P00020000,0,0.047,VETO,,vertical,-0.0432
2026-07-17 17:11,WULF,WULF270115C00035000,0,0.047,VETO,,vertical,-0.2143
2026-07-17 17:11,NBIS,NBIS260724P00150000,0,0.229,VETO,,up,0.2732
2026-07-17 17:11,IONQ,IONQ260918C00060000,0,0.162,VETO,,vertical,-0.2852
2026-07-17 17:11,FIVN,FIVN260918C00027500,0,0.008,VETO,,vertical,-0.181
2026-07-17 17:11,TQQQ,TQQQ260731C00076000,0,0.078,VETO,,vertical,-0.3576
2026-07-17 17:11,HIMX,HIMX260821C00016000,0,0.02,VETO,,vertical,-0.14
2026-07-17 17:22,XPEV,XPEV260814C00014000,1,0.047,VETO,,vertical,-0.4296
2026-07-17 17:22,SKHY,SKHY260717P00165000,0,0.384,VETO,,up,0.3389
2026-07-17 17:22,IWM,IWM260821C00304000,0,0.197,VETO,,vertical,-0.0881
2026-07-17 17:22,SPY,SPY260720C00747000,0,0.203,VETO,,down,-0.5257
2026-07-17 17:22,NVDA,NVDA260821C00230000,0,0.197,VETO,,vertical,-0.2537
2026-07-17 17:22,TQQQ,TQQQ260717P00069000,0,0.078,VETO,,up,0.65
2026-07-17 17:22,UMC,UMC261016P00021000,0,0.027,VETO,,vertical,0.0
2026-07-17 17:22,MSFT,MSFT260731P00340000,0,0.197,VETO,,vertical,-0.1845
2026-07-17 17:22,QQQ,QQQ260717P00700000,0,0.295,VETO,,up,0.5492
2026-07-17 17:22,SPY,SPY260717P00745000,0,0.203,VETO,,up,0.7812
2026-07-17 17:22,DK,DK260918C00075000,0,0.008,VETO,,down,-0.9512
2026-07-17 17:22,VNOM,VNOM260821C00045000,0,0.027,VETO,,vertical,-0.729
2026-07-17 17:22,XPEV,XPEV260717C00012000,0,0.047,VETO,,vertical,-0.2667
2026-07-17 17:22,AEO,AEO260918P00019000,0,0.008,VETO,,vertical,-0.055
2026-07-17 17:22,HSY,HSY260731C00177500,0,0.02,VETO,,vertical,-0.2887
2026-07-17 17:22,COIN,COIN260918P00160000,0,0.072,VETO,,vertical,0.0052
2026-07-17 17:22,COIN,COIN260821P00160000,0,0.072,VETO,,vertical,0.0471
2026-07-17 17:32,CORZ,CORZ260814C00022000,1,0.027,VETO,,vertical,-0.3074
2026-07-17 17:32,SPY,SPY260918P00650000,0,0.203,VETO,,vertical,0.1067
2026-07-17 17:32,BMY,BMY260731P00060000,0,0.02,VETO,,vertical,-0.0761
2026-07-17 17:32,MA,MA260918C00650000,0,0.047,VETO,,vertical,-0.4756
2026-07-17 17:32,FIG,FIG260731C00025000,0,0.078,VETO,,vertical,-0.2364
2026-07-17 17:32,MRNA,MRNA260717C00060000,0,0.008,VETO,,down,-0.5857
2026-07-17 17:32,CORZ,CORZ260918C00026000,0,0.027,VETO,,vertical,-0.2681
2026-07-17 17:32,UNH,UNH260731C00470000,0,0.197,VETO,,down,-0.6929
2026-07-17 17:32,CHKP,CHKP260821C00150000,0,0.02,VETO,,vertical,-0.2333
2026-07-17 17:32,FLR,FLR260821P00042500,0,0.02,VETO,,vertical,-0.156
2026-07-17 17:32,MARA,MARA270617P00008000,0,0.06,VETO,,vertical,-0.2868
2026-07-17 17:32,IREN,IREN260717P00035000,0,0.197,VETO,,up,0.7065
2026-07-17 17:42,BMNR,BMNR260814P00015000,1,0.06,VETO,,vertical,-0.4023
2026-07-17 17:42,NVDA,NVDA260731P00175000,0,0.197,VETO,,vertical,0.1182
2026-07-17 17:42,SPY,SPY260918C00795000,0,0.203,VETO,,vertical,-0.1202
2026-07-17 17:42,NVDA,NVDA260724C00215000,0,0.197,VETO,,vertical,-0.41
2026-07-17 17:42,ENPH,ENPH260731C00043000,0,0.047,VETO,,vertical,-0.1469
2026-07-17 17:42,CVX,CVX260731C00195000,0,0.162,VETO,,vertical,0.1099
2026-07-17 17:42,AEHR,AEHR260724P00062000,0,0.008,VETO,,vertical,-0.6357
2026-07-17 17:42,GTX,GTX261016C00033000,0,0.008,VETO,,vertical,-0.2764
2026-07-17 17:42,CMG,CMG260731C00036000,0,0.008,VETO,,vertical,-0.0505
2026-07-17 17:42,EPAM,EPAM260821C00110000,0,0.008,VETO,,vertical,-0.1125
2026-07-17 17:42,BMNR,BMNR260918P00017000,0,0.072,VETO,,vertical,-0.025
2026-07-17 17:52,VG,VG260814C00014500,1,0.027,VETO,,vertical,-0.3513
2026-07-17 17:52,SPY,SPY260723C00750000,0,0.203,VETO,,vertical,-0.2094
2026-07-17 17:52,GLW,GLW260724P00144000,0,0.146,VETO,,vertical,-0.0172
2026-07-17 17:52,NFLX,NFLX260717P00070000,0,0.295,VETO,,vertical,-0.2846
2026-07-17 17:52,QQQ,QQQ260720P00696000,0,0.295,VETO,,up,0.4202
2026-07-17 17:52,UPST,UPST260918C00037500,0,0.047,VETO,,vertical,-0.1631
2026-07-17 17:52,CRWV,CRWV260724C00080000,0,0.229,VETO,,vertical,-0.1676
2026-07-17 17:52,VG,VG260731C00014500,0,0.027,VETO,,vertical,-0.26
2026-07-17 17:52,HIMS,HIMS260724C00036000,0,0.027,VETO,,vertical,-0.1929
2026-07-17 18:01,AA,AA260814P00044000,1,0.02,VETO,,vertical,-0.2803
2026-07-17 18:01,IGV,IGV260731P00091000,0,0.06,VETO,,vertical,-0.1848
2026-07-17 18:01,INTC,INTC261016P00062500,0,0.203,VETO,,vertical,-0.0477
2026-07-17 18:01,AA,AA260821P00045000,0,0.02,VETO,,vertical,0.1957
2026-07-17 18:01,NVS,NVS260821P00145000,0,0.027,VETO,,vertical,-0.1195
2026-07-17 18:01,NN,NN260821C00020000,0,0.06,VETO,,down,-0.81
2026-07-17 18:01,EWZ,EWZ260731C00036000,0,0.047,VETO,,vertical,-0.0333
2026-07-17 18:01,EQNR,EQNR260821C00040000,0,0.02,VETO,,vertical,-0.0889
2026-07-17 18:01,FIG,FIG260918C00030000,0,0.078,VETO,,vertical,-0.1149
2026-07-17 18:01,TLT,TLT260918C00087000,0,0.078,VETO,,vertical,-0.04
2026-07-17 18:01,TLT,TLT260918C00088000,0,0.078,VETO,,vertical,-0.0156
2026-07-17 18:01,USO,USO260724C00150000,0,0.176,VETO,,vertical,-0.5125
2026-07-17 18:01,FLR,FLR261016C00055000,0,0.02,VETO,,vertical,-0.2289
2026-07-17 18:11,BILL,BILL260814C00046000,1,0.06,VETO,,vertical,-0.6072
2026-07-17 18:11,CRM,CRM260724C00180000,0,0.078,VETO,,vertical,-0.1641
2026-07-17 18:11,BILL,BILL260807C00046000,0,0.06,VETO,,vertical,-0.5024
2026-07-17 18:11,DRAM,DRAM260724C00054000,0,0.197,VETO,,vertical,-0.3358
2026-07-17 18:11,AMPX,AMPX261016C00015000,0,0.027,VETO,,vertical,-0.3895
2026-07-17 18:11,IOVA,IOVA270115C00005000,0,0.072,VETO,,vertical,-0.2448
2026-07-17 18:11,FSLY,FSLY260918C00025000,0,0.072,VETO,,vertical,-0.28
2026-07-17 18:11,AIG,AIG260821C00080000,0,0.047,VETO,,vertical,-0.0017
2026-07-17 18:11,WU,WU260821C00008000,0,0.384,VETO,,up,0.2267
2026-07-17 18:11,FPS,FPS260821C00050000,0,0.027,VETO,,vertical,-0.3032
2026-07-17 18:22,BCS,BCS260821C00028000,0,0.06,VETO,,vertical,-0.1292
2026-07-17 18:22,META,META260717P00647500,0,0.197,VETO,,up,0.6493
2026-07-17 18:22,SPY,SPY260722C00748000,0,0.203,VETO,,vertical,-0.1004
2026-07-17 18:22,QQQ,QQQ260720P00695000,0,0.295,VETO,,vertical,0.1244
2026-07-17 18:22,USO,USO260724C00130000,0,0.176,VETO,,vertical,-0.1617
2026-07-17 18:22,IWM,IWM260918P00275000,0,0.197,VETO,,vertical,-0.0527
2026-07-17 18:22,CRWV,CRWV260724P00070000,0,0.229,VETO,,vertical,0.0224
2026-07-17 18:22,DINO,DINO260821C00100000,0,0.078,VETO,,vertical,-0.275
2026-07-17 18:22,RMD,RMD260918C00250000,0,0.02,VETO,,down,-0.8655
2026-07-17 18:22,GIS,GIS260821C00040000,0,0.02,VETO,,vertical,-0.1933
2026-07-17 18:22,NBIS,NBIS260724P00130000,0,0.229,VETO,,vertical,0.1771
2026-07-17 18:22,USO,USO260731C00180000,0,0.176,VETO,,vertical,-0.6667
2026-07-17 18:22,QCOM,QCOM261218C00195000,0,0.197,VETO,,vertical,-0.0909
2026-07-17 18:31,QQQ,QQQ260724P00675000,0,0.295,VETO,,vertical,0.1419
2026-07-17 18:31,SLV,SLV260821C00053000,0,0.162,VETO,,vertical,-0.0372
2026-07-17 18:31,IBIT,IBIT261016P00030000,0,0.078,VETO,,vertical,-0.0432
2026-07-17 18:31,CTSH,CTSH260918C00050000,0,0.02,VETO,,vertical,-0.3348
2026-07-17 18:31,QQQ,QQQ260720P00694000,0,0.295,VETO,,up,0.3119
2026-07-17 18:31,BE,BE260724P00165000,0,0.197,VETO,,vertical,-0.05
2026-07-17 18:31,ANET,ANET260731P00149000,0,0.078,VETO,,vertical,-0.4298
2026-07-17 18:31,SCHW,SCHW260821P00100000,0,0.02,VETO,,vertical,0.005
2026-07-17 18:31,IREN,IREN260821P00020000,0,0.197,VETO,,vertical,-0.1076
2026-07-17 18:31,AA,AA260821C00050000,0,0.02,VETO,,vertical,-0.3406
2026-07-17 18:31,VG,VG260807C00015000,0,0.027,VETO,,vertical,-0.29
2026-07-17 18:31,ELV,ELV260918C00360000,0,0.176,VETO,,vertical,-0.053
2026-07-17 18:42,CLSK,CLSK260814C00013500,1,0.02,VETO,,vertical,-0.3738
2026-07-17 18:42,QQQ,QQQ260821C00748000,0,0.295,VETO,,vertical,-0.1025
2026-07-17 18:42,QQQ,QQQ260918P00570000,0,0.295,VETO,,vertical,0.0
2026-07-17 18:42,SPY,SPY260722C00753000,0,0.203,VETO,,vertical,-0.2159
2026-07-17 18:42,CLSK,CLSK260731C00012500,0,0.02,VETO,,vertical,-0.3839
2026-07-17 18:42,IWM,IWM260730P00284000,0,0.197,VETO,,vertical,-0.0695
2026-07-17 18:42,SO,SO260821C00095000,0,0.008,VETO,,vertical,-0.12
2026-07-17 18:42,OKLO,OKLO260918C00075000,0,0.078,VETO,,vertical,-0.2043
2026-07-17 18:42,DKNG,DKNG261120C00030000,0,0.06,VETO,,vertical,-0.0417
2026-07-17 18:42,USAR,USAR280121C00060000,0,0.047,VETO,,vertical,-0.1698
2026-07-17 18:42,XLY,XLY260821C00118000,0,0.078,VETO,,vertical,-0.081
2026-07-17 18:42,XLP,XLP260821P00085000,0,0.078,VETO,,vertical,-0.1635
2026-07-17 18:42,UVXY,UVXY260717C00022000,0,0.078,VETO,,vertical,-0.1586
2026-07-17 18:42,KWEB,KWEB261218P00027000,0,0.02,VETO,,vertical,-0.2698
2026-07-17 18:42,SOFI,SOFI260731C00017000,0,0.162,VETO,,vertical,-0.0323
2026-07-17 18:42,PRDO,PRDO260918C00030000,0,0.008,VETO,,vertical,-0.0548
2026-07-17 18:51,HPQ,HPQ260814P00024000,1,0.072,VETO,,vertical,-0.5195
2026-07-17 18:51,SPY,SPY260724C00749000,0,0.203,VETO,,vertical,-0.104
2026-07-17 18:51,IWM,IWM260731P00286000,0,0.197,VETO,,vertical,-0.0569
2026-07-17 18:51,NVDA,NVDA260722C00212500,0,0.197,VETO,,vertical,-0.2753
2026-07-17 18:51,HPQ,HPQ261120P00025000,0,0.072,VETO,,vertical,-0.0458
2026-07-17 18:51,SPY,SPY260717C00745000,0,0.203,VETO,,down,-0.7745
2026-07-17 18:51,TLT,TLT260731P00084000,0,0.078,VETO,,vertical,0.15
2026-07-17 18:51,HPQ,HPQ261120C00025000,0,0.072,VETO,,vertical,-0.219
2026-07-17 18:51,AMAT,AMAT260724P00430000,0,0.162,VETO,,vertical,-0.4886
2026-07-17 18:51,NBIS,NBIS260731P00110000,0,0.229,VETO,,vertical,0.1421
2026-07-17 18:51,HPQ,HPQ261218P00024000,0,0.072,VETO,,vertical,-0.0621
2026-07-17 18:51,PLTR,PLTR260724P00129000,0,0.197,VETO,,vertical,0.0246
2026-07-17 18:51,HPQ,HPQ261218P00025000,0,0.072,VETO,,vertical,-0.1382
2026-07-17 18:51,COIN,COIN260724P00142000,0,0.072,VETO,,vertical,-0.3806
2026-07-17 18:51,MLTX,MLTX260821C00019000,0,0.02,VETO,,vertical,-0.2882
2026-07-17 18:51,DG,DG260821P00115000,0,0.027,VETO,,vertical,-0.2552
2026-07-17 18:51,ASTS,ASTS260717C00059000,0,0.197,VETO,,down,-0.6111
2026-07-17 18:51,XBI,XBI260918C00170000,0,0.072,VETO,,vertical,-0.1952
2026-07-17 19:03,TLT,TLT260814C00088000,1,0.078,VETO,,down,-0.9676
2026-07-17 19:03,IWM,IWM260731P00290000,0,0.197,VETO,,vertical,-0.0221
2026-07-17 19:03,LRCX,LRCX260731P00230000,0,0.162,VETO,,vertical,-0.3338
2026-07-17 19:03,V,V260814C00380000,0,0.06,VETO,,vertical,-0.2843
2026-07-17 19:03,SPY,SPY260724P00717000,0,0.203,VETO,,up,0.3041
2026-07-17 19:03,SPY,SPY260721C00751000,0,0.203,VETO,,vertical,-0.2167
2026-07-17 19:03,IREN,IREN260724P00031000,0,0.197,VETO,,vertical,-0.1528
2026-07-17 19:03,XYZ,XYZ260731P00081000,0,0.02,VETO,,vertical,-0.0049
2026-07-17 19:03,TLT,TLT260717C00083000,0,0.078,VETO,,vertical,-0.0665
2026-07-17 19:03,REPL,REPL260807P00004000,0,0.02,VETO,,vertical,-0.5529
2026-07-17 19:03,GDX,GDX260724P00070000,0,0.176,VETO,,vertical,-0.1909
2026-07-17 19:03,EWY,EWY260724P00145000,0,0.162,VETO,,vertical,-0.05
2026-07-17 19:03,ADPT,ADPT260821P00022500,0,0.008,VETO,,down,-0.5317
2026-07-17 19:03,BOIL,BOIL260724C00023000,0,0.008,VETO,,vertical,-0.0818
2026-07-17 19:03,LQDA,LQDA260821P00065000,0,0.027,VETO,,vertical,-0.5879
2026-07-17 19:12,WULF,WULF260828C00018500,1,0.047,VETO,,vertical,-0.17
2026-07-17 19:12,OKLO,OKLO260724C00041500,0,0.078,VETO,,vertical,-0.2018
2026-07-17 19:12,IWM,IWM260821P00279000,0,0.197,VETO,,vertical,-0.0886
2026-07-17 19:12,SPY,SPY260731P00707000,0,0.203,VETO,,vertical,-0.0909
2026-07-17 19:12,CRWV,CRWV260918C00195000,0,0.229,VETO,,down,-0.75
2026-07-17 19:12,SKHY,SKHY260717C00155000,0,0.384,VETO,,down,-0.6896
2026-07-17 19:12,IFF,IFF260918C00082500,0,0.027,VETO,,down,-0.8739
2026-07-17 19:12,IBM,IBM260731C00237500,0,0.197,VETO,,vertical,-0.3373
2026-07-17 19:12,WULF,WULF260724C00018000,0,0.047,VETO,,vertical,0.1122
2026-07-17 19:12,INTC,INTC260821C00170000,0,0.203,VETO,,vertical,-0.1528
2026-07-17 19:12,CCL,CCL260717C00023000,0,0.008,VETO,,vertical,-0.1357
2026-07-17 19:12,TPR,TPR260724P00141000,0,0.02,VETO,,vertical,-0.3203
2026-07-17 19:12,AFRM,AFRM260731P00075000,0,0.027,VETO,,vertical,-0.0827
2026-07-17 19:12,CCL,CCL260821P00026000,0,0.008,VETO,,vertical,-0.0597
2026-07-17 19:21,UVXY,UVXY260814C00026500,1,0.078,VETO,,down,-1.0438
2026-07-17 19:21,SPY,SPY260717P00743000,0,0.203,VETO,,down,-0.6989
2026-07-17 19:21,QQQ,QQQ260723P00650000,0,0.295,VETO,,vertical,-0.1122
2026-07-17 19:21,RIOT,RIOT260731P00015500,0,0.078,VETO,,vertical,-0.5745
2026-07-17 19:21,AMAT,AMAT260717C00525000,0,0.162,VETO,,vertical,-0.7523
2026-07-17 19:21,WFC,WFC260821P00087500,0,0.027,VETO,,vertical,-0.055
2026-07-17 19:21,B,B260821P00033000,0,0.02,VETO,,vertical,-0.1336
2026-07-17 19:21,SILJ,SILJ260918P00020000,0,0.027,VETO,,vertical,-0.1857
2026-07-17 19:21,RBRK,RBRK260918C00110000,0,0.02,VETO,,vertical,-0.3347
2026-07-17 19:21,BB,BB260814P00010000,0,0.02,VETO,,vertical,-0.0594
2026-07-17 19:21,KR,KR260807C00058000,0,0.027,VETO,,vertical,-0.0833
2026-07-17 19:21,XLC,XLC260918P00111000,0,0.027,VETO,,vertical,-0.1441
2026-07-17 19:21,W,W260821C00105000,0,0.02,VETO,,vertical,-0.0456
2026-07-17 19:21,WYNN,WYNN260731P00088000,0,0.027,VETO,,vertical,-0.4211
2026-07-17 19:21,ONON,ONON260821P00037500,0,0.06,VETO,,vertical,-0.1545
2026-07-17 19:21,RIOT,RIOT260724C00019500,0,0.078,VETO,,vertical,-0.1574
2026-07-17 19:21,SOFI,SOFI270115P00012000,0,0.162,VETO,,vertical,-0.075
2026-07-17 19:21,MU,MU260724C01000000,0,0.162,VETO,,vertical,-0.2387
2026-07-17 19:21,QQQ,QQQ260821P00688000,0,0.295,VETO,,vertical,-0.0078
2026-07-17 19:32,TSLQ,TSLQ260717C00017000,0,0.02,VETO,,vertical,-0.0674
2026-07-17 19:32,SPY,SPY260720C00745000,0,0.203,VETO,,vertical,-0.0026
2026-07-17 19:32,XYZ,XYZ260731P00080000,0,0.02,VETO,,vertical,-0.0281
2026-07-17 19:32,FTNT,FTNT260724P00157500,0,0.02,VETO,,vertical,-0.0983
2026-07-17 19:32,BHVN,BHVN261016C00020000,0,0.02,VETO,,vertical,-0.1243
2026-07-17 19:32,ZTS,ZTS260717P00080000,0,0.02,VETO,,vertical,-0.2711
2026-07-17 19:32,QCOM,QCOM260918P00175000,0,0.197,VETO,,vertical,-0.0969
2026-07-17 19:41,NN,NN260814C00013500,1,0.06,VETO,,vertical,-0.3917
2026-07-17 19:41,HIMS,HIMS260807P00028000,0,0.027,VETO,,vertical,-0.0714
2026-07-17 19:41,SPCX,SPCX260724C00150000,0,0.295,VETO,,vertical,-0.26
2026-07-17 19:41,NN,NN260821C00012000,0,0.06,VETO,,vertical,-0.0143
2026-07-17 19:41,EWY,EWY260724P00135000,0,0.162,VETO,,vertical,-0.1889
2026-07-17 19:41,CVNA,CVNA260821C00085000,0,0.078,VETO,,vertical,-0.2308
2026-07-17 19:41,NEM,NEM260821C00100000,0,0.078,VETO,,vertical,-0.1091
2026-07-17 19:41,HIMS,HIMS260724P00031000,0,0.027,VETO,,vertical,-0.032
2026-07-17 19:41,CMG,CMG260717C00032500,0,0.008,VETO,,vertical,-0.1182
2026-07-17 19:41,MARA,MARA260731C00010500,0,0.06,VETO,,vertical,-0.0667
2026-07-17 19:51,KRE,KRE260814P00073500,1,0.072,VETO,,vertical,-0.8054
2026-07-17 19:51,NVDA,NVDA260722P00202500,0,0.197,VETO,,vertical,-0.0087
2026-07-17 19:51,AAPL,AAPL260724C00337500,0,0.197,VETO,,vertical,-0.1136
2026-07-17 19:51,NVDA,NVDA260720C00205000,0,0.197,VETO,,vertical,-0.1938
2026-07-17 19:51,MRVL,MRVL260717P00192500,0,0.197,VETO,,vertical,-0.388
2026-07-17 19:51,SLS,SLS260724P00010500,0,0.06,VETO,,vertical,-0.7769
2026-07-17 19:51,FRMI,FRMI260821C00009000,0,0.072,VETO,,vertical,-0.2889
2026-07-17 19:51,CRWD,CRWD260717C00200000,0,0.162,VETO,,vertical,-0.52
2026-07-17 19:51,KRE,KRE261016P00070000,0,0.072,VETO,,vertical,-0.108
2026-07-17 19:51,DGXX,DGXX260918C00005000,0,0.02,VETO,,vertical,-0.16
2026-07-17 19:51,KRE,KRE261016P00065000,0,0.072,VETO,,vertical,-0.2812
2026-07-17 19:51,GDX,GDX260724C00072000,0,0.176,VETO,,vertical,-0.0349
2026-07-17 19:51,BABA,BABA260731P00113000,0,0.078,VETO,,vertical,-0.0484
2026-07-17 19:51,DVN,DVN260821C00042500,0,0.02,VETO,,vertical,-0.0404
2026-07-17 19:51,LUV,LUV260918P00040000,0,0.02,VETO,,vertical,-0.1579
2026-07-20 13:32,SPY,SPY260807P00725000,0,0.439,VETO,,up,0.3747
2026-07-20 13:32,SPCX,SPCX260731P00118000,0,0.439,VETO,,up,0.3341
2026-07-20 13:32,SQQQ,SQQQ260724C00047000,0,0.203,VETO,,down,-1.0581
2026-07-20 13:32,TQQQ,TQQQ260724P00065000,0,0.43,VETO,,down,-0.5909
2026-07-20 13:32,MU,MU260814P00660000,0,0.386,VETO,,down,-0.6652
2026-07-20 13:44,IWM,IWM260731P00284000,0,0.439,VETO,,up,0.2991
2026-07-20 13:44,RDW,RDW270115C00010000,0,0.146,VETO,,down,-0.5591
2026-07-20 13:44,IWM,IWM260731P00286000,0,0.439,VETO,,up,0.3592
2026-07-20 13:44,QQQ,QQQ260720C00705000,0,0.295,VETO,,down,-0.6588
2026-07-20 13:44,SFM,SFM260821P00065000,0,0.162,VETO,,down,-0.7614
2026-07-20 13:44,PLTR,PLTR260724P00125000,0,0.439,VETO,,up,0.3425
2026-07-20 13:44,TEM,TEM261016C00085000,0,0.197,VETO,,down,-0.7664
2026-07-20 13:44,WULF,WULF260828C00025000,0,0.295,VETO,,down,-0.7649
2026-07-20 13:44,DRAM,DRAM260731C00060000,0,0.386,VETO,,up,0.3534
2026-07-20 13:51,SPY,SPY260731P00725000,0,0.439,VETO,,up,0.3196
2026-07-20 13:51,EWY,EWY260724P00145000,0,0.295,VETO,,down,-1.0455
2026-07-20 13:51,WULF,WULF260821C00024000,0,0.295,VETO,,down,-0.6289
2026-07-20 13:51,BABA,BABA260724C00120000,0,0.439,VETO,,up,0.4207
2026-07-20 13:51,QQQ,QQQ260720P00702000,0,0.295,VETO,,up,0.9542
2026-07-20 13:51,TSLA,TSLA260720P00380000,0,0.439,VETO,,up,1.0799
2026-07-20 13:51,BABA,BABA260724C00118000,0,0.439,VETO,,up,0.2985
2026-07-20 13:51,BABA,BABA260724C00121000,0,0.439,VETO,,up,0.2914
2026-07-20 13:51,BABA,BABA260724C00119000,0,0.439,VETO,,up,0.4278
2026-07-20 13:51,GE,GE260807P00320000,0,0.197,VETO,,down,-0.8979
2026-07-20 13:51,SQQQ,SQQQ260731C00051000,0,0.203,VETO,,down,-0.549
2026-07-20 13:51,SCHW,SCHW260724P00100000,0,0.176,VETO,,down,-0.9503
2026-07-20 14:02,NCLH,NCLH260821C00020000,1,0.176,VETO,,down,-0.6008
2026-07-20 14:02,AMD,AMD260722P00475000,0,0.439,VETO,,down,-0.8712
2026-07-20 14:02,QQQ,QQQ260721P00696000,0,0.295,VETO,,up,0.3254
2026-07-20 14:02,DIA,DIA260724C00523000,0,0.295,VETO,,down,-0.5457
2026-07-20 14:02,SPY,SPY260722P00729000,0,0.439,VETO,,up,0.3523
2026-07-20 14:02,SPY,SPY260720P00748000,0,0.439,VETO,,up,0.5122
2026-07-20 14:02,AMZN,AMZN260720P00250000,0,0.384,VETO,,down,-0.5476
2026-07-20 14:02,ARKK,ARKK260821C00080000,0,0.203,VETO,,up,0.4375
2026-07-20 14:11,MARA,MARA260821P00011000,1,0.295,VETO,,down,-0.6732
2026-07-20 14:11,SPY,SPY260720P00745000,0,0.439,VETO,,up,0.3311
2026-07-20 14:11,SPY,SPY260721P00745000,0,0.439,VETO,,up,0.3855
2026-07-20 14:11,AAPL,AAPL260724P00320000,0,0.391,VETO,,up,0.3596
2026-07-20 14:11,QQQ,QQQ260720C00702000,0,0.295,VETO,,down,-0.6626
2026-07-20 14:11,MRVL,MRVL260821C00280000,0,0.449,VETO,,up,0.2814
2026-07-20 14:11,BIDU,BIDU260724C00109000,0,0.197,VETO,,down,-0.6786
2026-07-20 14:11,SOXL,SOXL260731C00220000,0,0.295,VETO,,down,-0.5658
2026-07-20 14:11,CPNG,CPNG260724C00016000,0,0.197,VETO,,down,-0.8188
2026-07-20 14:21,EEM,EEM260821C00066500,1,0.203,VETO,,down,-0.781
2026-07-20 14:21,SPY,SPY260720P00744000,0,0.439,VETO,,down,-0.6223
2026-07-20 14:21,QQQ,QQQ260721P00695000,0,0.295,VETO,,down,-0.5297
