date,ticker,occ,engine_took,student_p,student_says,reason,outcome,net_return
2026-07-27 17:32,INTC,INTC260729C00093000,0,0.425,VETO,,up,0.3542
2026-07-27 17:32,RDDT,RDDT260814C00245000,0,0.252,VETO,,down,-0.6511
2026-07-27 17:32,CPRI,CPRI260918P00015000,0,0.027,VETO,,down,-0.6381
2026-07-27 17:32,BABA,BABA260918C00160000,0,0.426,VETO,,up,0.2742
2026-07-27 17:32,VEEV,VEEV260918P00165000,0,0.161,VETO,,down,-0.5539
2026-07-27 17:32,SPY,SPY270115P00685000,0,0.425,VETO,,vertical,-0.201
2026-07-27 17:42,LBTYA,LBTYA271015C00010000,0,0.051,VETO,,down,-0.8615
2026-07-27 17:42,GOOGL,GOOGL260727P00327500,0,0.425,VETO,,down,-0.6156
2026-07-27 17:42,CTAS,CTAS260918C00230000,0,0.408,VETO,,up,0.2984
2026-07-27 17:42,SPY,SPY260727C00737000,0,0.425,VETO,,up,0.5677
2026-07-27 17:42,IGV,IGV260807C00092000,0,0.267,VETO,,down,-0.7422
2026-07-27 17:42,VZ,VZ270115P00048000,0,0.343,VETO,,vertical,0.0122
2026-07-27 17:42,PHG,PHG260918P00027000,0,0.408,VETO,,up,0.3258
2026-07-27 17:42,HPQ,HPQ260918C00029000,0,0.184,VETO,,down,-1.0174
2026-07-27 17:42,SOXX,SOXX260731C00575000,0,0.267,VETO,,down,-0.6409
2026-07-27 17:42,BLMN,BLMN260918C00010000,0,0.01,VETO,,down,-0.6222
2026-07-27 17:52,IEF,IEF280121C00106000,0,0.161,VETO,,down,-1.0789
2026-07-27 17:52,SPCX,SPCX260821C00150000,0,0.426,VETO,,up,0.2842
2026-07-27 17:52,KRE,KRE261016P00070000,0,0.252,VETO,,down,-0.9969
2026-07-27 17:52,SPY,SPY260728C00737000,0,0.425,VETO,,up,0.3425
2026-07-27 17:52,FOXA,FOXA260821C00060000,0,0.173,VETO,,down,-1.0028
2026-07-27 17:52,NVDA,NVDA260727C00195000,0,0.425,VETO,,up,0.4908
2026-07-27 17:52,PLTR,PLTR260731C00132000,0,0.426,VETO,,down,-0.7716
2026-07-27 17:52,IREN,IREN260821P00034000,0,0.444,VETO,,up,0.2964
2026-07-27 17:52,AMCR,AMCR261016C00050000,0,0.161,VETO,,down,-0.9391
2026-07-27 17:52,CVNA,CVNA260731C00066000,0,0.411,VETO,,up,0.2842
2026-07-27 17:52,IONQ,IONQ261016P00030000,0,0.252,VETO,,vertical,-0.239
2026-07-27 17:52,NBIS,NBIS260807P00110000,0,0.267,VETO,,down,-0.6824
2026-07-27 17:52,XLE,XLE260731C00058500,0,0.343,VETO,,down,-0.6875
2026-07-27 17:52,BABA,BABA261120C00150000,0,0.426,VETO,,down,-0.6328
2026-07-27 17:52,RGTI,RGTI260731P00016000,0,0.184,VETO,,down,-1.0303
2026-07-27 18:04,CRWV,CRWV260821C00090000,0,0.343,VETO,,down,-0.5575
2026-07-27 18:04,GOOGL,GOOGL260807C00350000,0,0.425,VETO,,up,0.3984
2026-07-27 18:04,AMD,AMD260729P00440000,0,0.408,VETO,,down,-0.6403
2026-07-27 18:04,CIFR,CIFR260918P00018000,0,0.343,VETO,,up,0.3242
2026-07-27 18:04,MS,MS260918P00190000,0,0.267,VETO,,up,0.3191
2026-07-27 18:04,JBLU,JBLU280121P00003000,0,0.115,VETO,,down,-1.0417
2026-07-27 18:04,INTC,INTC260729C00095000,0,0.425,VETO,,up,0.295
2026-07-27 18:04,PLTR,PLTR260731C00140000,0,0.426,VETO,,down,-0.8349
2026-07-27 18:04,TLT,TLT260828P00087000,0,0.252,VETO,,down,-0.6438
2026-07-27 18:04,SOFI,SOFI271217C00027000,0,0.252,VETO,,vertical,-0.2746
2026-07-27 18:04,MSTR,MSTR260918P00070000,0,0.408,VETO,,vertical,-0.1897
2026-07-27 18:12,SMCI,SMCI260821C00034000,0,0.232,VETO,,down,-0.5513
2026-07-27 18:12,BC,BC260821P00080000,0,0.161,VETO,,down,-0.6952
2026-07-27 18:12,WELL,WELL260821C00260000,0,0.267,VETO,,down,-0.7231
2026-07-27 18:12,PINS,PINS260918C00024000,0,0.161,VETO,,vertical,-0.0227
2026-07-27 18:12,KMB,KMB260821C00115000,0,0.408,VETO,,up,0.2913
2026-07-27 18:12,PTC,PTC260821C00135000,0,0.184,VETO,,down,-0.5492
2026-07-27 18:12,TQQQ,TQQQ260821P00050000,0,0.267,VETO,,up,0.3094
2026-07-27 18:12,APLD,APLD260731C00031500,0,0.252,VETO,,down,-1.0306
2026-07-27 18:12,DRAM,DRAM260821C00065000,0,0.343,VETO,,down,-0.5253
2026-07-27 18:12,RIVN,RIVN260731C00018000,0,0.252,VETO,,down,-0.9359
2026-07-27 18:12,BABA,BABA260821C00140000,0,0.426,VETO,,down,-0.8276
2026-07-27 18:12,NN,NN280121C00027000,0,0.051,VETO,,down,-0.8817
2026-07-27 18:12,DRAM,DRAM260828P00040000,0,0.343,VETO,,up,0.3571
2026-07-27 18:22,IGV,IGV260821P00090000,0,0.267,VETO,,down,-0.6474
2026-07-27 18:22,NOW,NOW261120C00160000,0,0.408,VETO,,down,-0.8952
2026-07-27 18:22,ADBE,ADBE270219P00140000,0,0.345,VETO,,down,-0.95
2026-07-27 18:22,IGV,IGV260821C00096000,0,0.267,VETO,,down,-0.8263
2026-07-27 18:22,IBIT,IBIT261016C00040000,0,0.267,VETO,,down,-0.7345
2026-07-27 18:22,NOW,NOW260821C00120000,0,0.408,VETO,,up,0.3086
2026-07-27 18:22,IGV,IGV260814C00090000,0,0.267,VETO,,down,-0.6833
2026-07-27 18:22,TSLL,TSLL280121C00021000,0,0.267,VETO,,down,-0.9031
2026-07-27 18:22,FRMI,FRMI260821C00007500,0,0.161,VETO,,down,-0.5409
2026-07-27 18:22,EIX,EIX260918C00085000,0,0.425,VETO,,up,0.4088
2026-07-27 18:22,DOW,DOW261120C00030000,0,0.345,VETO,,up,0.2869
2026-07-27 18:22,TQQQ,TQQQ260821P00060000,0,0.267,VETO,,up,0.3074
2026-07-27 18:34,EEM,EEM260731P00062500,0,0.343,VETO,,up,0.2831
2026-07-27 18:34,EEM,EEM260821P00060000,0,0.343,VETO,,up,0.3
2026-07-27 18:34,TSLA,TSLA260727C00302500,0,0.425,VETO,,up,0.4662
2026-07-27 18:34,EWY,EWY260731P00145000,0,0.343,VETO,,up,0.7441
2026-07-27 18:34,BE,BE260807P00105000,0,0.408,VETO,,up,0.2975
2026-07-27 18:34,SPCX,SPCX260731C00116000,0,0.426,VETO,,up,0.6576
2026-07-27 18:34,NVO,NVO260814P00051000,0,0.343,VETO,,down,-0.7163
2026-07-27 18:34,JPM,JPM260918P00330000,0,0.267,VETO,,down,-0.8462
2026-07-27 18:34,SPY,SPY260729C00747000,0,0.425,VETO,,up,0.3261
2026-07-27 18:34,VRT,VRT260814P00215000,0,0.252,VETO,,down,-0.6953
2026-07-27 18:34,GLD,GLD260729C00380000,0,0.425,VETO,,down,-0.9875
2026-07-27 18:34,NFLX,NFLX261120C00080000,0,0.408,VETO,,up,0.306
2026-07-27 18:34,ACHC,ACHC260821P00030000,0,0.09,VETO,,down,-1.1667
2026-07-27 18:34,TOST,TOST260918C00035000,0,0.267,VETO,,up,0.4043
2026-07-27 18:34,MDLZ,MDLZ260918C00060000,0,0.252,VETO,,up,0.3061
2026-07-27 18:34,XYL,XYL260821C00125000,0,0.343,VETO,,up,0.2788
2026-07-27 18:34,REPL,REPL260731C00008500,0,0.09,VETO,,down,-0.8597
2026-07-27 18:34,LQDA,LQDA260731P00085000,0,0.09,VETO,,down,-0.6703
2026-07-27 18:34,GME,GME280121C00030000,0,0.051,VETO,,vertical,-0.1548
2026-07-27 18:34,OKTA,OKTA260807C00150000,0,0.184,VETO,,down,-0.8845
2026-07-27 18:34,SPG,SPG260821P00230000,0,0.184,VETO,,down,-0.5946
2026-07-27 18:43,RKLB,RKLB260731C00064000,0,0.408,VETO,,up,0.3631
2026-07-27 18:43,SPY,SPY260728P00739000,0,0.425,VETO,,down,-0.607
2026-07-27 18:43,RGTI,RGTI280121P00010000,0,0.184,VETO,,vertical,-0.0847
2026-07-27 18:43,DIA,DIA260821P00485000,0,0.425,VETO,,down,-0.7302
2026-07-27 18:43,DKNG,DKNG261120C00027500,0,0.252,VETO,,down,-0.8946
2026-07-27 18:43,SLV,SLV260727C00052000,0,0.267,VETO,,up,0.375
2026-07-27 18:43,SQQQ,SQQQ260731P00045000,0,0.408,VETO,,down,-0.5822
2026-07-27 18:43,LSCC,LSCC260821C00150000,0,0.184,VETO,,down,-0.6333
2026-07-27 18:43,XOP,XOP260731P00171000,0,0.267,VETO,,up,0.2443
2026-07-27 18:43,TLT,TLT260807C00083000,0,0.252,VETO,,up,0.3144
2026-07-27 18:54,CAPR,CAPR270115C00007500,0,0.184,VETO,,down,-0.9986
2026-07-27 18:54,TLT,TLT260821P00083000,0,0.252,VETO,,up,0.4825
2026-07-27 18:54,AMD,AMD260729P00450000,0,0.408,VETO,,down,-0.5639
2026-07-27 18:54,HIMS,HIMS260731P00030000,0,0.184,VETO,,down,-1.0516
2026-07-27 18:54,FLEX,FLEX260821C00140000,0,0.184,VETO,,down,-0.6382
2026-07-27 18:54,TQQQ,TQQQ260807P00055000,0,0.267,VETO,,up,0.2962
2026-07-27 18:54,GM,GM260918C00092500,0,0.343,VETO,,up,0.3158
2026-07-27 18:54,LMND,LMND260731P00052000,0,0.173,VETO,,down,-1.1429
2026-07-27 18:54,DE,DE260731C00635000,0,0.408,VETO,,up,0.1432
2026-07-27 18:54,INTC,INTC260821P00080000,0,0.425,VETO,,up,0.3958
2026-07-27 18:54,ONDS,ONDS280121P00007000,0,0.184,VETO,,vertical,-0.0915
2026-07-27 18:54,PYPL,PYPL260731P00053000,0,0.252,VETO,,down,-0.9823
2026-07-27 18:54,SOXX,SOXX260731C00580000,0,0.267,VETO,,down,-0.7579
2026-07-27 18:54,DLO,DLO270219P00012000,0,0.01,VETO,,down,-1.1136
2026-07-27 18:54,LW,LW260821C00055000,0,0.184,VETO,,down,-1.1
2026-07-27 18:54,INCY,INCY260821C00125000,0,0.345,VETO,,up,0.1422
2026-07-27 18:54,ASAN,ASAN260918P00007500,0,0.051,VETO,,down,-1.025
2026-07-27 18:54,IBRX,IBRX280121C00007500,0,0.051,VETO,,down,-0.8838
2026-07-27 18:54,HIMS,HIMS260821C00031000,0,0.184,VETO,,down,-0.5516
2026-07-27 18:54,REPL,REPL260814P00008000,0,0.09,VETO,,up,0.369
2026-07-27 19:04,TQQQ,TQQQ260731P00060000,0,0.267,VETO,,up,0.6138
2026-07-27 19:04,IWM,IWM260731P00285000,0,0.444,VETO,,up,0.3132
2026-07-27 19:04,TLT,TLT260918C00084000,0,0.252,VETO,,down,-0.5045
2026-07-27 19:04,NVDA,NVDA260807P00190000,0,0.425,VETO,,up,0.3303
2026-07-27 19:04,TLT,TLT280121C00089000,0,0.252,VETO,,vertical,-0.264
2026-07-27 19:04,TTD,TTD260828C00020000,0,0.232,VETO,,down,-0.9342
2026-07-27 19:04,RKLB,RKLB260731P00063000,0,0.408,VETO,,down,-0.7406
2026-07-27 19:04,DRAM,DRAM260731P00050000,0,0.343,VETO,,up,0.4381
2026-07-27 19:04,GE,GE260821P00320000,0,0.184,VETO,,down,-0.9458
2026-07-27 19:04,HAL,HAL260918P00030000,0,0.426,VETO,,up,0.3214
2026-07-27 19:04,MSTR,MSTR260821P00085000,0,0.408,VETO,,up,0.4049
2026-07-27 19:04,WULF,WULF260821C00018000,0,0.343,VETO,,down,-0.5398
2026-07-27 19:04,GLD,GLD260729C00374000,0,0.425,VETO,,down,-0.84
2026-07-27 19:04,SQQQ,SQQQ260828C00046000,0,0.408,VETO,,vertical,-0.5506
2026-07-27 19:04,MSTR,MSTR260731P00086000,0,0.408,VETO,,up,0.5917
2026-07-27 19:04,XLP,XLP260821C00085000,0,0.267,VETO,,up,0.3476
2026-07-27 19:12,BMNR,BMNR260828C00019000,1,0.252,VETO,,down,-1.0113
2026-07-27 19:12,IWM,IWM260810C00300000,0,0.444,VETO,,down,-0.5494
2026-07-27 19:12,TLT,TLT270617C00095000,0,0.252,VETO,,vertical,-0.359
2026-07-27 19:12,DJT,DJT260918C00012000,0,0.079,VETO,,down,-0.9904
2026-07-27 19:12,TLT,TLT270617C00090000,0,0.252,VETO,,vertical,-0.2754
2026-07-27 19:12,MET,MET260918P00092500,0,0.161,VETO,,down,-0.5276
2026-07-27 19:12,EWZ,EWZ260918C00040000,0,0.173,VETO,,down,-0.9028
2026-07-27 19:12,IREN,IREN260821C00040000,0,0.444,VETO,,down,-0.5507
2026-07-27 19:12,FOUR,FOUR260918P00045000,0,0.051,VETO,,down,-0.8228
2026-07-27 19:12,NN,NN260821C00015000,0,0.051,VETO,,down,-1.1562
2026-07-27 19:12,SLS,SLS260821C00012000,0,0.161,VETO,,down,-0.6455
2026-07-27 19:12,BMNR,BMNR260814C00019000,0,0.252,VETO,,down,-1.0138
2026-07-27 19:12,SNXX,SNXX260731C00011500,0,0.232,VETO,,down,-1.0967
2026-07-27 19:12,GRPN,GRPN260918C00030000,0,0.051,VETO,,vertical,-0.1975
2026-07-27 19:12,ENVX,ENVX260807C00004000,0,0.01,VETO,,down,-0.9524
2026-07-27 19:12,SMCI,SMCI260814C00030000,0,0.232,VETO,,down,-0.5709
2026-07-27 19:23,AMD,AMD260727C00492500,0,0.408,VETO,,up,0.3196
2026-07-27 19:23,NVDA,NVDA260828C00230000,0,0.425,VETO,,vertical,-0.0795
2026-07-27 19:23,SPY,SPY260821P00704000,0,0.425,VETO,,up,0.3155
2026-07-27 19:23,LYFT,LYFT270115C00020000,0,0.161,VETO,,vertical,-0.0328
2026-07-27 19:23,SPY,SPY260803P00722000,0,0.425,VETO,,up,0.3
2026-07-27 19:23,AI,AI260807C00008000,0,0.027,VETO,,down,-0.5931
2026-07-27 19:23,HOOD,HOOD260731C00114000,0,0.425,VETO,,down,-0.8333
2026-07-27 19:23,U,U280121C00070000,0,0.173,VETO,,vertical,-0.11
2026-07-27 19:23,RZLV,RZLV280121C00007000,0,0.01,VETO,,down,-1.0833
2026-07-27 19:23,CIFR,CIFR260807C00030000,0,0.343,VETO,,down,-1.0676
2026-07-27 19:23,TOST,TOST260807P00028000,0,0.267,VETO,,down,-1.0526
2026-07-27 19:23,ETHA,ETHA260918C00016000,0,0.161,VETO,,down,-0.6103
2026-07-27 19:23,ASTS,ASTS260731P00049500,0,0.343,VETO,,down,-0.575
2026-07-27 19:23,NBIS,NBIS270115C00310000,0,0.267,VETO,,down,-0.5465
2026-07-27 19:23,SKHY,SKHY280121P00130000,0,0.444,VETO,,vertical,-0.1079
2026-07-27 19:23,NXT,NXT260918C00125000,0,0.09,VETO,,down,-0.5841
2026-07-27 19:32,TTWO,TTWO260821C00290000,0,0.252,VETO,,up,0.2627
2026-07-27 19:32,SLV,SLV260729P00052500,0,0.267,VETO,,up,0.875
2026-07-27 19:32,SPCX,SPCX260731C00120000,0,0.426,VETO,,down,-0.5388
2026-07-27 19:32,SMH,SMH260727C00550000,0,0.267,VETO,,down,-1.0125
2026-07-27 19:32,RGTI,RGTI260807C00016000,0,0.184,VETO,,down,-0.6532
2026-07-27 19:32,OXY,OXY260821P00054000,0,0.408,VETO,,up,0.323
2026-07-27 19:32,SOXX,SOXX260807P00415000,0,0.267,VETO,,down,-1.0766
2026-07-27 19:32,AMKR,AMKR260821C00075000,0,0.184,VETO,,down,-0.9391
2026-07-27 19:32,ACAD,ACAD270115C00027000,0,0.09,VETO,,down,-0.5211
2026-07-27 19:32,CIFR,CIFR260731C00021500,0,0.343,VETO,,down,-0.6518
2026-07-27 19:32,COCO,COCO261016C00085000,0,0.09,VETO,,down,-0.7286
2026-07-27 19:32,CENX,CENX260918C00050000,0,0.09,VETO,,down,-0.725
2026-07-27 19:32,SMH,SMH260828P00595000,0,0.267,VETO,,up,0.2923
2026-07-27 19:42,IWM,IWM260731C00297000,0,0.444,VETO,,down,-0.548
2026-07-27 19:42,CHWY,CHWY260821C00020000,0,0.051,VETO,,down,-0.9131
2026-07-27 19:42,NVO,NVO260821C00052000,0,0.343,VETO,,up,0.2831
2026-07-27 19:42,QQQ,QQQ260729P00675000,0,0.425,VETO,,up,0.4639
2026-07-27 19:42,XLE,XLE261016P00055000,0,0.343,VETO,,vertical,-0.3333
2026-07-27 19:42,NVO,NVO260918P00050000,0,0.343,VETO,,up,0.3594
2026-07-27 19:42,BABA,BABA260731C00118000,0,0.426,VETO,,down,-0.58
2026-07-27 19:42,OBE,OBE261016C00010000,0,0.0,VETO,,vertical,0.1414
2026-07-27 19:51,QQQ,QQQ260731C00695000,0,0.425,VETO,,down,-0.594
2026-07-27 19:51,ETSY,ETSY260821C00095000,0,0.161,VETO,,down,-1.083
2026-07-27 19:51,DVN,DVN260821P00041500,0,0.267,VETO,,down,-0.9912
2026-07-27 19:51,GO,GO260821C00009000,0,0.01,VETO,,down,-1.04
2026-07-27 19:51,TEM,TEM260731C00043500,0,0.184,VETO,,down,-0.5628
2026-07-27 19:51,SIMO,SIMO260821P00135000,0,0.161,VETO,,down,-0.5902
2026-07-27 19:51,SLV,SLV260810C00057000,0,0.267,VETO,,down,-0.5851
2026-07-27 19:51,MDLZ,MDLZ260918P00060000,0,0.252,VETO,,down,-0.6214
2026-07-27 19:51,FITB,FITB260821C00060000,0,0.123,VETO,,down,-0.675
2026-07-27 19:51,NBIS,NBIS260814P00100000,0,0.267,VETO,,up,0.3278
2026-07-27 19:51,BABA,BABA260918C00155000,0,0.426,VETO,,up,0.2738
2026-07-27 19:51,EEM,EEM260821P00064000,0,0.343,VETO,,up,0.3424
2026-07-27 19:51,USO,USO260805C00155000,0,0.411,VETO,,down,-1.0
2026-07-27 19:51,KWEB,KWEB260821P00027000,0,0.267,VETO,,down,-0.7093
2026-07-27 19:51,DRI,DRI260821C00220000,0,0.161,VETO,,down,-1.0148
2026-07-27 19:51,AG,AG270115C00040000,0,0.161,VETO,,vertical,-0.3415
2026-07-27 19:51,GDX,GDX260821P00074000,0,0.408,VETO,,up,0.2848
2026-07-27 19:51,CELH,CELH260821C00030000,0,0.161,VETO,,down,-0.6558
2026-07-27 19:51,ASHR,ASHR260731P00035000,0,0.184,VETO,,up,0.5877
2026-07-27 19:51,DLO,DLO260821C00014000,0,0.01,VETO,,down,-0.8216
2026-07-28 13:32,CORZ,CORZ260821C00021000,0,0.267,VETO,,down,-0.6996
2026-07-28 13:32,GLD,GLD260729P00370000,0,0.345,VETO,,up,0.2741
2026-07-28 13:32,NVDA,NVDA260729C00195000,0,0.444,VETO,,up,0.3795
2026-07-28 13:32,NFLX,NFLX260918P00070000,0,0.425,VETO,,vertical,-0.0357
2026-07-28 13:32,NFLX,NFLX260807C00072000,0,0.425,VETO,,up,0.4581
2026-07-28 13:32,ARKK,ARKK261016P00065000,0,0.252,VETO,,down,-0.7325
2026-07-28 13:32,GM,GM260807C00089000,0,0.267,VETO,,up,0.3252
2026-07-28 13:32,SN,SN260918C00155000,0,0.161,VETO,,vertical,0.0949
2026-07-28 13:45,WMT,WMT260918C00125000,0,0.345,VETO,,down,-0.5733
2026-07-28 13:45,LRCX,LRCX260731P00230000,0,0.267,VETO,,down,-1.1211
2026-07-28 13:45,AMD,AMD260803P00400000,0,0.425,VETO,,down,-0.596
2026-07-28 13:45,SPCX,SPCX260807P00090000,0,0.425,VETO,,down,-0.5486
2026-07-28 13:45,PLTR,PLTR260731P00122000,0,0.444,VETO,,up,0.7107
2026-07-28 13:45,ASHR,ASHR260821P00033500,0,0.173,VETO,,down,-0.6322
2026-07-28 13:45,SPY,SPY260729P00725000,0,0.425,VETO,,down,-0.625
2026-07-28 13:45,SPY,SPY260730P00714000,0,0.425,VETO,,down,-0.5395
2026-07-28 13:45,GLD,GLD260731P00363000,0,0.345,VETO,,up,0.2484
2026-07-28 13:45,CAPR,CAPR260821C00010000,0,0.115,VETO,,down,-1.0441
2026-07-28 13:45,DRAM,DRAM260731C00050000,0,0.408,VETO,,down,-1.0105
2026-07-28 13:45,XLV,XLV260821C00173000,0,0.252,VETO,,down,-0.6483
2026-07-28 13:45,NBIS,NBIS260807P00090000,0,0.343,VETO,,down,-0.8333
2026-07-28 13:45,GLD,GLD260810P00361000,0,0.345,VETO,,down,-1.0
2026-07-28 13:45,TE,TE260731P00004500,0,0.09,VETO,,down,-1.0769
2026-07-28 13:45,XLV,XLV260821C00172000,0,0.252,VETO,,down,-1.2419
2026-07-28 13:52,EEM,EEM260918P00062000,0,0.267,VETO,,down,-0.682
2026-07-28 13:52,ROK,ROK260821P00380000,0,0.184,VETO,,down,-1.189
2026-07-28 13:52,NVDA,NVDA260807P00180000,0,0.444,VETO,,up,0.2939
2026-07-28 13:52,SPY,SPY260729P00737000,0,0.425,VETO,,down,-0.5109
2026-07-28 13:52,NVDA,NVDA260807P00185000,0,0.444,VETO,,up,0.3082
2026-07-28 13:52,QQQ,QQQ260728C00675000,0,0.425,VETO,,down,-0.5461
2026-07-28 13:52,KRE,KRE261016P00075000,0,0.252,VETO,,vertical,-0.2788
2026-07-28 13:52,SOLV,SOLV260918C00090000,0,0.267,VETO,,up,0.2017
2026-07-28 13:52,SPY,SPY260728C00738000,0,0.425,VETO,,up,0.709
2026-07-28 13:52,SPY,SPY260805P00715000,0,0.425,VETO,,down,-0.6995
2026-07-28 13:52,NFLX,NFLX260731C00074000,0,0.425,VETO,,down,-0.6889
2026-07-28 13:52,ETHA,ETHA260918C00016000,0,0.161,VETO,,vertical,-0.27
2026-07-28 13:52,KLAC,KLAC260821C00250000,0,0.343,VETO,,down,-1.0682
2026-07-28 13:52,ETHA,ETHA260918C00017000,0,0.161,VETO,,vertical,-0.2742
2026-07-28 13:52,CINF,CINF260918C00195000,0,0.184,VETO,,down,-1.1246
2026-07-28 13:52,REPL,REPL260807P00005000,0,0.09,VETO,,down,-1.0389
2026-07-28 13:52,GME,GME270917C00035000,0,0.09,VETO,,down,-1.0632
2026-07-28 13:52,BAH,BAH260821C00080000,0,0.115,VETO,,down,-0.9929
2026-07-28 13:52,NVDA,NVDA261016P00205000,0,0.444,VETO,,vertical,-0.1968
2026-07-28 14:03,MSFT,MSFT260731P00362500,0,0.444,VETO,,down,-1.0479
2026-07-28 14:03,SPY,SPY260731C00742000,0,0.425,VETO,,up,0.3856
2026-07-28 14:03,QQQ,QQQ260728C00669000,0,0.425,VETO,,up,0.3632
2026-07-28 14:03,QQQ,QQQ260728P00669000,0,0.425,VETO,,down,-0.5295
2026-07-28 14:03,NVDA,NVDA260918P00165000,0,0.444,VETO,,vertical,-0.406
2026-07-28 14:03,FIG,FIG270115C00035000,0,0.184,VETO,,down,-1.0455
2026-07-28 14:03,CRM,CRM260807C00190000,0,0.425,VETO,,up,0.3136
2026-07-28 14:03,INTC,INTC260729C00088000,0,0.444,VETO,,up,0.6509
2026-07-28 14:03,GLW,GLW260814C00130000,0,0.408,VETO,,up,0.3193
2026-07-28 14:03,XBI,XBI260918P00141000,0,0.343,VETO,,down,-0.6687
2026-07-28 14:03,XLK,XLK260918C00182500,0,0.343,VETO,,up,0.4268
2026-07-28 14:03,OKTA,OKTA260807P00126000,0,0.184,VETO,,down,-0.691
2026-07-28 14:12,HPE,HPE260918P00040000,0,0.345,VETO,,vertical,-0.4676
2026-07-28 14:12,HPE,HPE260918P00039000,0,0.345,VETO,,down,-0.6065
2026-07-28 14:12,TFC,TFC260821C00052500,0,0.115,VETO,,down,-0.5929
2026-07-28 14:12,KO,KO260821P00090000,0,0.345,VETO,,up,0.2857
2026-07-28 14:12,MDT,MDT260821P00082500,0,0.267,VETO,,down,-1.1765
2026-07-28 14:12,XLE,XLE260918C00057500,0,0.252,VETO,,vertical,0.1095
2026-07-28 14:12,TJX,TJX260821P00152500,0,0.343,VETO,,down,-0.7068
2026-07-28 14:12,TLT,TLT260731C00083000,0,0.184,VETO,,down,-0.991
2026-07-28 14:12,NBIS,NBIS260731P00120000,0,0.343,VETO,,down,-0.6204
2026-07-28 14:12,OKTA,OKTA260731C00134000,0,0.184,VETO,,up,0.2508
2026-07-28 14:12,TSCO,TSCO261016P00030000,0,0.09,VETO,,down,-0.5571
2026-07-28 14:12,AG,AG270115C00040000,0,0.161,VETO,,vertical,-0.3125
2026-07-28 14:24,TSLA,TSLA260731P00295000,0,0.425,VETO,,down,-0.5228
2026-07-28 14:24,SOXX,SOXX260807C00570000,0,0.267,VETO,,down,-1.1191
2026-07-28 14:24,AXTI,AXTI260814C00053000,0,0.267,VETO,,down,-0.9859
2026-07-28 14:24,VIAV,VIAV261120P00026000,0,0.252,VETO,,vertical,-0.4821
2026-07-28 14:24,CLF,CLF261016C00013000,0,0.173,VETO,,down,-1.0081
2026-07-28 14:24,FRMI,FRMI260731C00007000,0,0.184,VETO,,down,-1.1667
2026-07-28 14:24,KRE,KRE260731P00075000,0,0.252,VETO,,down,-0.537
2026-07-28 14:24,JCI,JCI260821C00150000,0,0.267,VETO,,up,0.204
2026-07-28 14:24,PEP,PEP260821P00145000,0,0.425,VETO,,up,0.274
2026-07-28 14:24,ABNB,ABNB260731C00150000,0,0.343,VETO,,up,0.2962
2026-07-28 14:24,JD,JD260918C00036000,0,0.252,VETO,,vertical,0.0214
2026-07-28 14:24,DRAM,DRAM270319C00122000,0,0.408,VETO,,down,-0.6625
2026-07-28 14:24,EFX,EFX260821P00175000,0,0.161,VETO,,down,-0.6575
2026-07-28 14:24,LULU,LULU260821C00130000,0,0.252,VETO,,down,-0.7542
2026-07-28 14:24,OLN,OLN260821P00025000,0,0.079,VETO,,down,-0.5986
2026-07-28 14:33,HOOD,HOOD261016C00155000,0,0.411,VETO,,down,-0.7168
2026-07-28 14:33,SPY,SPY260728C00737000,0,0.425,VETO,,up,0.4532
2026-07-28 14:33,BABA,BABA260731C00113000,0,0.426,VETO,,down,-0.6422
2026-07-28 14:33,NVDA,NVDA260807P00190000,0,0.444,VETO,,down,-0.638
2026-07-28 14:33,NOW,NOW260731C00115000,0,0.425,VETO,,up,0.3272
2026-07-28 14:33,ORCL,ORCL260731P00115000,0,0.425,VETO,,down,-0.5845
2026-07-28 14:33,ORCL,ORCL260731C00115000,0,0.425,VETO,,up,0.2867
2026-07-28 14:33,TLT,TLT270219C00084000,0,0.184,VETO,,down,-0.8295
2026-07-28 14:33,AMAT,AMAT260731P00380000,0,0.267,VETO,,down,-0.6429
2026-07-28 14:33,PSIX,PSIX260821C00050000,0,0.09,VETO,,down,-0.69
2026-07-28 14:33,M,M260731C00025000,0,0.09,VETO,,down,-1.1554
2026-07-28 14:33,FCEL,FCEL260731P00020000,0,0.161,VETO,,down,-1.015
2026-07-28 14:33,MDB,MDB260731C00330000,0,0.252,VETO,,up,0.1377
2026-07-28 14:33,VSAT,VSAT260918C00100000,0,0.343,VETO,,up,0.2984
2026-07-28 14:33,CLSK,CLSK260918P00010000,0,0.267,VETO,,down,-0.6304
2026-07-28 14:33,TLT,TLT270115C00083000,0,0.184,VETO,,vertical,-0.2622
2026-07-28 14:33,TLT,TLT270219C00083000,0,0.184,VETO,,vertical,-0.2492
2026-07-28 14:33,TLT,TLT270219C00082000,0,0.184,VETO,,down,-0.592
2026-07-28 14:43,TSLA,TSLA260729P00297500,0,0.425,VETO,,down,-0.5647
2026-07-28 14:43,BKR,BKR260918C00060000,0,0.184,VETO,,vertical,0.055
2026-07-28 14:43,SPY,SPY260728P00738000,0,0.425,VETO,,down,-0.5744
2026-07-28 14:43,MSFT,MSFT260731P00350000,0,0.444,VETO,,down,-1.0299
2026-07-28 14:43,LRCX,LRCX260807C00347500,0,0.267,VETO,,down,-0.6741
2026-07-28 14:43,XBI,XBI260731P00146000,0,0.343,VETO,,down,-0.575
